amount,#total,#benign,#fraud,%fraud
448.36,1,0,1,100.0
576.76,1,0,1,100.0
221.03,1,0,1,100.0
320.21,1,0,1,100.0
256.91,1,0,1,100.0
314.32,1,0,1,100.0
528.53,1,0,1,100.0
327.56,1,0,1,100.0
392.72,1,0,1,100.0
338.26,1,0,1,100.0
670.77,1,0,1,100.0
407.85,1,0,1,100.0
599.59,1,0,1,100.0
521.23,1,0,1,100.0
449.83,1,0,1,100.0
336.15,1,0,1,100.0
633.11,1,0,1,100.0
648.13,1,0,1,100.0
7134.39,1,0,1,100.0
421.59,1,0,1,100.0
358.08,1,0,1,100.0
225.38,1,0,1,100.0
706.83,1,0,1,100.0
369.94,1,0,1,100.0
597.79,1,0,1,100.0
189.89,1,0,1,100.0
2785.38,1,0,1,100.0
3336.32,1,0,1,100.0
591.44,1,0,1,100.0
326.53,1,0,1,100.0
475.42,1,0,1,100.0
673.91,1,0,1,100.0
723.74,1,0,1,100.0
330.76,1,0,1,100.0
349.93,1,0,1,100.0
460.25,1,0,1,100.0
3281.18,1,0,1,100.0
212.04,1,0,1,100.0
148.35,1,0,1,100.0
299.59,1,0,1,100.0
854.28,1,0,1,100.0
555.52,1,0,1,100.0
314.95,1,0,1,100.0
500.77,1,0,1,100.0
254.96,1,0,1,100.0
425.24,1,0,1,100.0
358.03,1,0,1,100.0
287.39,1,0,1,100.0
337.03,1,0,1,100.0
470.88,1,0,1,100.0
297.27,1,0,1,100.0
330.14,1,0,1,100.0
414.79,1,0,1,100.0
565.89,1,0,1,100.0
384.42,1,0,1,100.0
306.62,1,0,1,100.0
311.31,1,0,1,100.0
225.39,1,0,1,100.0
175.34,1,0,1,100.0
350.09,1,0,1,100.0
464.58,1,0,1,100.0
642.6,1,0,1,100.0
185.72,1,0,1,100.0
504.41,1,0,1,100.0
454.99,1,0,1,100.0
552.48,1,0,1,100.0
149.42,1,0,1,100.0
368.27,1,0,1,100.0
192.98,1,0,1,100.0
600.14,1,0,1,100.0
833.01,1,0,1,100.0
322.79,1,0,1,100.0
305.46,1,0,1,100.0
402.93,1,0,1,100.0
525.97,1,0,1,100.0
1805.26,1,0,1,100.0
906.34,1,0,1,100.0
319.67,1,0,1,100.0
290.49,1,0,1,100.0
591.64,1,0,1,100.0
633.75,1,0,1,100.0
647.83,1,0,1,100.0
246.48,1,0,1,100.0
335.61,1,0,1,100.0
308.29,1,0,1,100.0
319.85,1,0,1,100.0
563.36,1,0,1,100.0
646.86,1,0,1,100.0
187.76,1,0,1,100.0
672.11,1,0,1,100.0
139.11,1,0,1,100.0
409.8,1,0,1,100.0
349.98,1,0,1,100.0
208.6,1,0,1,100.0
604.69,1,0,1,100.0
620.32,1,0,1,100.0
5538.92,1,0,1,100.0
4345.91,1,0,1,100.0
199.92,1,0,1,100.0
606.71,1,0,1,100.0
388.18,1,0,1,100.0
376.22,1,0,1,100.0
433.54,1,0,1,100.0
385.58,1,0,1,100.0
421.64,1,0,1,100.0
328.95,1,0,1,100.0
2622.34,1,0,1,100.0
4743.67,1,0,1,100.0
323.14,1,0,1,100.0
238.86,1,0,1,100.0
240.42,1,0,1,100.0
396.67,1,0,1,100.0
851.58,1,0,1,100.0
556.64,1,0,1,100.0
287.69,1,0,1,100.0
766.41,1,0,1,100.0
200.88,1,0,1,100.0
606.0,1,0,1,100.0
487.23,1,0,1,100.0
4775.72,1,0,1,100.0
1956.12,1,0,1,100.0
574.68,1,0,1,100.0
286.57,1,0,1,100.0
1002.59,1,0,1,100.0
419.88,1,0,1,100.0
379.23,1,0,1,100.0
537.56,1,0,1,100.0
219.88,1,0,1,100.0
2340.44,1,0,1,100.0
2697.17,1,0,1,100.0
641.51,1,0,1,100.0
260.1,1,0,1,100.0
1449.53,1,0,1,100.0
951.26,1,0,1,100.0
4217.97,1,0,1,100.0
1312.97,1,0,1,100.0
631.31,1,0,1,100.0
194.33,1,0,1,100.0
561.35,1,0,1,100.0
773.23,1,0,1,100.0
199.16,1,0,1,100.0
513.24,1,0,1,100.0
672.27,1,0,1,100.0
280.24,1,0,1,100.0
378.43,1,0,1,100.0
3827.39,1,0,1,100.0
2371.07,1,0,1,100.0
558.04,1,0,1,100.0
260.6,1,0,1,100.0
239.13,1,0,1,100.0
157.24,1,0,1,100.0
451.57,1,0,1,100.0
438.81,1,0,1,100.0
193.83,1,0,1,100.0
733.91,1,0,1,100.0
274.18,1,0,1,100.0
157.01,1,0,1,100.0
305.05,1,0,1,100.0
279.12,1,0,1,100.0
201.43,1,0,1,100.0
437.75,1,0,1,100.0
223.62,1,0,1,100.0
168.0,1,0,1,100.0
398.89,1,0,1,100.0
172.75,1,0,1,100.0
970.79,1,0,1,100.0
696.05,1,0,1,100.0
342.89,1,0,1,100.0
567.87,1,0,1,100.0
635.31,1,0,1,100.0
320.75,1,0,1,100.0
279.05,1,0,1,100.0
431.75,1,0,1,100.0
867.27,1,0,1,100.0
276.51,1,0,1,100.0
430.25,1,0,1,100.0
399.86,1,0,1,100.0
392.87,1,0,1,100.0
309.38,1,0,1,100.0
663.2,1,0,1,100.0
2378.15,1,0,1,100.0
289.5,1,0,1,100.0
168.81,1,0,1,100.0
123.93,1,0,1,100.0
110.16,1,0,1,100.0
546.19,1,0,1,100.0
139.08,1,0,1,100.0
539.54,1,0,1,100.0
298.97,1,0,1,100.0
614.46,1,0,1,100.0
190.55,1,0,1,100.0
623.88,1,0,1,100.0
776.17,1,0,1,100.0
185.94,1,0,1,100.0
439.35,1,0,1,100.0
444.18,1,0,1,100.0
295.52,1,0,1,100.0
332.58,1,0,1,100.0
1113.82,1,0,1,100.0
4308.89,1,0,1,100.0
315.79,1,0,1,100.0
258.29,1,0,1,100.0
170.09,1,0,1,100.0
792.48,1,0,1,100.0
615.06,1,0,1,100.0
536.66,1,0,1,100.0
465.03,1,0,1,100.0
406.58,1,0,1,100.0
458.39,1,0,1,100.0
608.72,1,0,1,100.0
2731.95,1,0,1,100.0
2948.13,1,0,1,100.0
3033.36,1,0,1,100.0
4247.25,1,0,1,100.0
307.46,1,0,1,100.0
293.93,1,0,1,100.0
247.41,1,0,1,100.0
168.61,1,0,1,100.0
342.08,1,0,1,100.0
199.55,1,0,1,100.0
566.9,1,0,1,100.0
1795.12,1,0,1,100.0
954.07,1,0,1,100.0
370.44,1,0,1,100.0
375.66,1,0,1,100.0
501.51,1,0,1,100.0
347.99,1,0,1,100.0
665.33,1,0,1,100.0
402.53,1,0,1,100.0
1258.33,1,0,1,100.0
692.27,1,0,1,100.0
329.45,1,0,1,100.0
1078.75,1,0,1,100.0
250.05,1,0,1,100.0
296.93,1,0,1,100.0
442.42,1,0,1,100.0
198.0,1,0,1,100.0
269.33,1,0,1,100.0
359.54,1,0,1,100.0
170.95,1,0,1,100.0
236.78,1,0,1,100.0
295.43,1,0,1,100.0
960.18,1,0,1,100.0
478.82,1,0,1,100.0
278.1,1,0,1,100.0
371.25,1,0,1,100.0
3746.14,1,0,1,100.0
1503.12,1,0,1,100.0
191.85,1,0,1,100.0
405.49,1,0,1,100.0
359.06,1,0,1,100.0
424.55,1,0,1,100.0
237.01,1,0,1,100.0
2728.28,1,0,1,100.0
1403.56,1,0,1,100.0
329.46,1,0,1,100.0
543.85,1,0,1,100.0
429.84,1,0,1,100.0
875.47,1,0,1,100.0
237.2,1,0,1,100.0
940.19,1,0,1,100.0
972.15,1,0,1,100.0
509.09,1,0,1,100.0
439.84,1,0,1,100.0
165.93,1,0,1,100.0
170.92,1,0,1,100.0
302.5,1,0,1,100.0
384.79,1,0,1,100.0
307.63,1,0,1,100.0
412.62,1,0,1,100.0
334.12,1,0,1,100.0
293.46,1,0,1,100.0
233.04,1,0,1,100.0
256.96,1,0,1,100.0
189.18,1,0,1,100.0
362.27,1,0,1,100.0
851.2,1,0,1,100.0
554.48,1,0,1,100.0
2104.48,1,0,1,100.0
2266.75,1,0,1,100.0
2143.37,1,0,1,100.0
4247.32,1,0,1,100.0
615.29,1,0,1,100.0
732.54,1,0,1,100.0
774.79,1,0,1,100.0
158.64,1,0,1,100.0
261.56,1,0,1,100.0
315.18,1,0,1,100.0
372.53,1,0,1,100.0
899.24,1,0,1,100.0
704.12,1,0,1,100.0
376.0,1,0,1,100.0
1142.23,1,0,1,100.0
360.89,1,0,1,100.0
111.27,1,0,1,100.0
351.83,1,0,1,100.0
1113.07,1,0,1,100.0
611.8,1,0,1,100.0
193.81,1,0,1,100.0
2168.62,1,0,1,100.0
4265.41,1,0,1,100.0
4187.09,1,0,1,100.0
6620.36,1,0,1,100.0
270.77,1,0,1,100.0
577.26,1,0,1,100.0
794.94,1,0,1,100.0
173.02,1,0,1,100.0
196.03,1,0,1,100.0
380.07,1,0,1,100.0
923.41,1,0,1,100.0
725.33,1,0,1,100.0
455.14,1,0,1,100.0
298.8,1,0,1,100.0
6110.23,1,0,1,100.0
672.64,1,0,1,100.0
664.02,1,0,1,100.0
159.24,1,0,1,100.0
509.97,1,0,1,100.0
488.19,1,0,1,100.0
1429.04,1,0,1,100.0
363.29,1,0,1,100.0
717.49,1,0,1,100.0
257.59,1,0,1,100.0
530.96,1,0,1,100.0
419.2,1,0,1,100.0
865.11,1,0,1,100.0
442.35,1,0,1,100.0
335.07,1,0,1,100.0
290.96,1,0,1,100.0
209.07,1,0,1,100.0
325.97,1,0,1,100.0
327.16,1,0,1,100.0
745.65,1,0,1,100.0
506.92,1,0,1,100.0
157.77,1,0,1,100.0
356.64,1,0,1,100.0
487.75,1,0,1,100.0
448.02,1,0,1,100.0
347.41,1,0,1,100.0
333.03,1,0,1,100.0
989.96,1,0,1,100.0
257.95,1,0,1,100.0
198.61,1,0,1,100.0
359.3,1,0,1,100.0
536.48,1,0,1,100.0
675.58,1,0,1,100.0
220.32,1,0,1,100.0
567.55,1,0,1,100.0
823.73,1,0,1,100.0
454.62,1,0,1,100.0
475.46,1,0,1,100.0
1035.05,1,0,1,100.0
467.37,1,0,1,100.0
495.01,1,0,1,100.0
693.76,1,0,1,100.0
325.72,1,0,1,100.0
220.27,1,0,1,100.0
298.37,1,0,1,100.0
357.18,1,0,1,100.0
319.79,1,0,1,100.0
628.85,1,0,1,100.0
303.91,1,0,1,100.0
321.98,1,0,1,100.0
483.06,1,0,1,100.0
350.65,1,0,1,100.0
563.22,1,0,1,100.0
287.42,1,0,1,100.0
707.09,1,0,1,100.0
402.9,1,0,1,100.0
341.51,1,0,1,100.0
2631.91,1,0,1,100.0
1491.09,1,0,1,100.0
640.55,1,0,1,100.0
274.79,1,0,1,100.0
443.24,1,0,1,100.0
677.84,1,0,1,100.0
252.26,1,0,1,100.0
147.88,1,0,1,100.0
240.01,1,0,1,100.0
366.3,1,0,1,100.0
336.22,1,0,1,100.0
394.4,1,0,1,100.0
1035.47,1,0,1,100.0
227.79,1,0,1,100.0
355.1,1,0,1,100.0
230.36,1,0,1,100.0
171.01,1,0,1,100.0
474.48,1,0,1,100.0
314.26,1,0,1,100.0
461.66,1,0,1,100.0
1540.23,1,0,1,100.0
397.08,1,0,1,100.0
370.86,1,0,1,100.0
243.96,1,0,1,100.0
325.5,1,0,1,100.0
225.94,1,0,1,100.0
161.03,1,0,1,100.0
740.27,1,0,1,100.0
2833.71,1,0,1,100.0
1910.49,1,0,1,100.0
395.13,1,0,1,100.0
323.08,1,0,1,100.0
581.81,1,0,1,100.0
178.45,1,0,1,100.0
356.95,1,0,1,100.0
780.86,1,0,1,100.0
1084.18,1,0,1,100.0
585.56,1,0,1,100.0
544.78,1,0,1,100.0
611.33,1,0,1,100.0
1024.91,1,0,1,100.0
456.22,1,0,1,100.0
3667.95,1,0,1,100.0
236.58,1,0,1,100.0
246.75,1,0,1,100.0
328.73,1,0,1,100.0
335.45,1,0,1,100.0
438.93,1,0,1,100.0
502.84,1,0,1,100.0
787.19,1,0,1,100.0
276.36,1,0,1,100.0
149.68,1,0,1,100.0
336.92,1,0,1,100.0
547.22,1,0,1,100.0
465.11,1,0,1,100.0
612.11,1,0,1,100.0
1961.59,1,0,1,100.0
3137.5,1,0,1,100.0
188.92,1,0,1,100.0
335.5,1,0,1,100.0
382.52,1,0,1,100.0
1002.33,1,0,1,100.0
260.33,1,0,1,100.0
291.46,1,0,1,100.0
293.87,1,0,1,100.0
418.52,1,0,1,100.0
188.98,1,0,1,100.0
308.18,1,0,1,100.0
515.71,1,0,1,100.0
236.27,1,0,1,100.0
892.21,1,0,1,100.0
340.58,1,0,1,100.0
210.03,1,0,1,100.0
262.02,1,0,1,100.0
527.9,1,0,1,100.0
488.35,1,0,1,100.0
1201.13,1,0,1,100.0
8329.96,1,0,1,100.0
1496.0,1,0,1,100.0
546.12,1,0,1,100.0
856.02,1,0,1,100.0
148.6,1,0,1,100.0
355.49,1,0,1,100.0
234.36,1,0,1,100.0
194.07,1,0,1,100.0
410.75,1,0,1,100.0
340.16,1,0,1,100.0
1004.06,1,0,1,100.0
973.17,1,0,1,100.0
987.28,1,0,1,100.0
384.76,1,0,1,100.0
2062.03,1,0,1,100.0
750.51,1,0,1,100.0
231.28,1,0,1,100.0
894.46,1,0,1,100.0
421.67,1,0,1,100.0
189.19,1,0,1,100.0
2387.79,1,0,1,100.0
2147.03,1,0,1,100.0
1446.87,1,0,1,100.0
962.69,1,0,1,100.0
418.89,1,0,1,100.0
241.85,1,0,1,100.0
263.52,1,0,1,100.0
207.08,1,0,1,100.0
335.93,1,0,1,100.0
996.32,1,0,1,100.0
876.97,1,0,1,100.0
908.34,1,0,1,100.0
228.06,1,0,1,100.0
211.93,1,0,1,100.0
441.73,1,0,1,100.0
163.47,1,0,1,100.0
229.54,1,0,1,100.0
4716.54,1,0,1,100.0
4357.94,1,0,1,100.0
943.79,1,0,1,100.0
312.86,1,0,1,100.0
166.03,1,0,1,100.0
1006.94,1,0,1,100.0
748.0,1,0,1,100.0
318.25,1,0,1,100.0
345.44,1,0,1,100.0
399.28,1,0,1,100.0
2379.53,1,0,1,100.0
4684.95,1,0,1,100.0
223.1,1,0,1,100.0
299.0,1,0,1,100.0
495.23,1,0,1,100.0
1633.84,1,0,1,100.0
660.17,1,0,1,100.0
333.92,1,0,1,100.0
158.0,1,0,1,100.0
461.25,1,0,1,100.0
469.66,1,0,1,100.0
432.05,1,0,1,100.0
400.94,1,0,1,100.0
802.78,1,0,1,100.0
669.07,1,0,1,100.0
1024.87,1,0,1,100.0
171.15,1,0,1,100.0
624.89,1,0,1,100.0
225.51,1,0,1,100.0
477.94,1,0,1,100.0
607.96,1,0,1,100.0
276.06,1,0,1,100.0
531.32,1,0,1,100.0
301.68,1,0,1,100.0
614.33,1,0,1,100.0
468.21,1,0,1,100.0
486.9,1,0,1,100.0
448.44,1,0,1,100.0
889.8,1,0,1,100.0
254.92,1,0,1,100.0
433.81,1,0,1,100.0
171.17,1,0,1,100.0
352.01,1,0,1,100.0
919.54,1,0,1,100.0
358.14,1,0,1,100.0
1608.95,1,0,1,100.0
541.61,1,0,1,100.0
440.36,1,0,1,100.0
244.6,1,0,1,100.0
246.07,1,0,1,100.0
213.77,1,0,1,100.0
300.15,1,0,1,100.0
384.3,1,0,1,100.0
367.7,1,0,1,100.0
562.88,1,0,1,100.0
333.85,1,0,1,100.0
365.3,1,0,1,100.0
317.17,1,0,1,100.0
5646.51,1,0,1,100.0
2977.61,1,0,1,100.0
311.91,1,0,1,100.0
448.11,1,0,1,100.0
390.34,1,0,1,100.0
183.89,1,0,1,100.0
476.46,1,0,1,100.0
179.29,1,0,1,100.0
303.75,1,0,1,100.0
570.32,1,0,1,100.0
585.53,1,0,1,100.0
618.46,1,0,1,100.0
453.1,1,0,1,100.0
612.7,1,0,1,100.0
337.46,1,0,1,100.0
801.99,1,0,1,100.0
249.39,1,0,1,100.0
726.78,1,0,1,100.0
398.62,1,0,1,100.0
768.77,1,0,1,100.0
117.95,1,0,1,100.0
140.47,1,0,1,100.0
241.02,1,0,1,100.0
989.2,1,0,1,100.0
535.36,1,0,1,100.0
359.9,1,0,1,100.0
443.77,1,0,1,100.0
261.95,1,0,1,100.0
358.82,1,0,1,100.0
249.01,1,0,1,100.0
4191.83,1,0,1,100.0
6565.95,1,0,1,100.0
662.12,1,0,1,100.0
512.77,1,0,1,100.0
742.31,1,0,1,100.0
677.13,1,0,1,100.0
1286.23,1,0,1,100.0
697.61,1,0,1,100.0
654.54,1,0,1,100.0
592.77,1,0,1,100.0
175.35,1,0,1,100.0
359.61,1,0,1,100.0
238.15,1,0,1,100.0
536.29,1,0,1,100.0
325.32,1,0,1,100.0
568.71,1,0,1,100.0
188.79,1,0,1,100.0
157.81,1,0,1,100.0
327.19,1,0,1,100.0
439.69,1,0,1,100.0
393.62,1,0,1,100.0
484.32,1,0,1,100.0
312.54,1,0,1,100.0
261.35,1,0,1,100.0
226.28,1,0,1,100.0
336.38,1,0,1,100.0
392.69,1,0,1,100.0
163.61,1,0,1,100.0
662.81,1,0,1,100.0
451.13,1,0,1,100.0
3763.11,1,0,1,100.0
3114.85,1,0,1,100.0
304.64,1,0,1,100.0
543.66,1,0,1,100.0
683.42,1,0,1,100.0
272.48,1,0,1,100.0
351.1,1,0,1,100.0
265.5,1,0,1,100.0
319.35,1,0,1,100.0
647.03,1,0,1,100.0
411.22,1,0,1,100.0
899.08,1,0,1,100.0
487.24,1,0,1,100.0
252.5,1,0,1,100.0
494.79,1,0,1,100.0
366.31,1,0,1,100.0
280.94,1,0,1,100.0
387.76,1,0,1,100.0
384.59,1,0,1,100.0
155.39,1,0,1,100.0
288.66,1,0,1,100.0
3066.05,1,0,1,100.0
2439.09,1,0,1,100.0
477.81,1,0,1,100.0
378.24,1,0,1,100.0
485.23,1,0,1,100.0
327.7,1,0,1,100.0
709.15,1,0,1,100.0
290.16,1,0,1,100.0
574.56,1,0,1,100.0
269.83,1,0,1,100.0
394.1,1,0,1,100.0
287.34,1,0,1,100.0
357.29,1,0,1,100.0
434.93,1,0,1,100.0
702.46,1,0,1,100.0
598.72,1,0,1,100.0
298.31,1,0,1,100.0
194.19,1,0,1,100.0
209.3,1,0,1,100.0
577.11,1,0,1,100.0
473.8,1,0,1,100.0
289.78,1,0,1,100.0
350.74,1,0,1,100.0
167.62,1,0,1,100.0
294.47,1,0,1,100.0
873.42,1,0,1,100.0
1266.05,1,0,1,100.0
4576.14,1,0,1,100.0
365.65,1,0,1,100.0
613.77,1,0,1,100.0
546.52,1,0,1,100.0
214.3,1,0,1,100.0
462.31,1,0,1,100.0
191.09,1,0,1,100.0
469.25,1,0,1,100.0
244.63,1,0,1,100.0
438.59,1,0,1,100.0
616.37,1,0,1,100.0
194.5,1,0,1,100.0
1097.89,1,0,1,100.0
769.14,1,0,1,100.0
627.78,1,0,1,100.0
826.82,1,0,1,100.0
781.78,1,0,1,100.0
209.21,1,0,1,100.0
3084.54,1,0,1,100.0
1530.11,1,0,1,100.0
735.75,1,0,1,100.0
1122.35,1,0,1,100.0
545.88,1,0,1,100.0
428.5,1,0,1,100.0
403.5,1,0,1,100.0
373.27,1,0,1,100.0
635.43,1,0,1,100.0
140.05,1,0,1,100.0
895.99,1,0,1,100.0
764.43,1,0,1,100.0
191.79,1,0,1,100.0
501.38,1,0,1,100.0
595.42,1,0,1,100.0
327.48,1,0,1,100.0
1972.81,1,0,1,100.0
490.02,1,0,1,100.0
257.28,1,0,1,100.0
336.29,1,0,1,100.0
153.17,1,0,1,100.0
371.39,1,0,1,100.0
100.07,1,0,1,100.0
902.56,1,0,1,100.0
520.47,1,0,1,100.0
230.31,1,0,1,100.0
577.32,1,0,1,100.0
665.98,1,0,1,100.0
238.41,1,0,1,100.0
596.05,1,0,1,100.0
293.09,1,0,1,100.0
298.89,1,0,1,100.0
423.23,1,0,1,100.0
462.04,1,0,1,100.0
235.56,1,0,1,100.0
336.94,1,0,1,100.0
3747.72,1,0,1,100.0
524.06,1,0,1,100.0
439.48,1,0,1,100.0
620.91,1,0,1,100.0
780.51,1,0,1,100.0
319.83,1,0,1,100.0
658.51,1,0,1,100.0
419.71,1,0,1,100.0
362.97,1,0,1,100.0
569.6,1,0,1,100.0
510.88,1,0,1,100.0
743.76,1,0,1,100.0
337.62,1,0,1,100.0
795.3,1,0,1,100.0
333.82,1,0,1,100.0
588.06,1,0,1,100.0
105.3,1,0,1,100.0
364.08,1,0,1,100.0
845.59,1,0,1,100.0
358.35,1,0,1,100.0
193.05,1,0,1,100.0
285.38,1,0,1,100.0
422.7,1,0,1,100.0
522.79,1,0,1,100.0
229.73,1,0,1,100.0
721.27,1,0,1,100.0
533.9,1,0,1,100.0
383.24,1,0,1,100.0
326.42,1,0,1,100.0
256.33,1,0,1,100.0
188.6,1,0,1,100.0
353.94,1,0,1,100.0
480.63,1,0,1,100.0
207.35,1,0,1,100.0
400.97,1,0,1,100.0
468.34,1,0,1,100.0
492.49,1,0,1,100.0
268.56,1,0,1,100.0
383.49,1,0,1,100.0
325.59,1,0,1,100.0
283.13,1,0,1,100.0
426.99,1,0,1,100.0
492.15,1,0,1,100.0
702.77,1,0,1,100.0
276.77,1,0,1,100.0
408.87,1,0,1,100.0
694.95,1,0,1,100.0
701.97,1,0,1,100.0
304.65,1,0,1,100.0
247.57,1,0,1,100.0
578.63,1,0,1,100.0
408.36,1,0,1,100.0
196.92,1,0,1,100.0
146.65,1,0,1,100.0
424.97,1,0,1,100.0
274.5,1,0,1,100.0
329.79,1,0,1,100.0
2135.69,1,0,1,100.0
187.42,1,0,1,100.0
527.66,1,0,1,100.0
174.65,1,0,1,100.0
190.28,1,0,1,100.0
111.34,1,0,1,100.0
313.93,1,0,1,100.0
316.86,1,0,1,100.0
1013.23,1,0,1,100.0
676.9,1,0,1,100.0
404.01,1,0,1,100.0
618.6,1,0,1,100.0
164.06,1,0,1,100.0
267.15,1,0,1,100.0
248.76,1,0,1,100.0
237.64,1,0,1,100.0
824.33,1,0,1,100.0
696.1,1,0,1,100.0
3202.11,1,0,1,100.0
1219.86,1,0,1,100.0
493.64,1,0,1,100.0
365.44,1,0,1,100.0
272.3,1,0,1,100.0
361.67,1,0,1,100.0
834.32,1,0,1,100.0
1796.07,1,0,1,100.0
3007.78,1,0,1,100.0
223.27,1,0,1,100.0
442.63,1,0,1,100.0
490.09,1,0,1,100.0
582.45,1,0,1,100.0
1449.38,1,0,1,100.0
496.17,1,0,1,100.0
849.9,1,0,1,100.0
309.2,1,0,1,100.0
543.62,1,0,1,100.0
1001.56,1,0,1,100.0
1178.21,1,0,1,100.0
230.73,1,0,1,100.0
200.92,1,0,1,100.0
294.85,1,0,1,100.0
341.27,1,0,1,100.0
329.69,1,0,1,100.0
759.36,1,0,1,100.0
485.49,1,0,1,100.0
659.41,1,0,1,100.0
144.14,1,0,1,100.0
709.55,1,0,1,100.0
279.49,1,0,1,100.0
636.65,1,0,1,100.0
220.24,1,0,1,100.0
1019.26,1,0,1,100.0
282.12,1,0,1,100.0
250.1,1,0,1,100.0
318.94,1,0,1,100.0
917.98,1,0,1,100.0
878.9,1,0,1,100.0
295.74,1,0,1,100.0
3427.11,1,0,1,100.0
1375.72,1,0,1,100.0
4129.53,1,0,1,100.0
451.56,1,0,1,100.0
385.41,1,0,1,100.0
1403.14,1,0,1,100.0
2374.66,1,0,1,100.0
1923.23,1,0,1,100.0
5772.54,1,0,1,100.0
384.03,1,0,1,100.0
261.47,1,0,1,100.0
288.07,1,0,1,100.0
580.81,1,0,1,100.0
349.49,1,0,1,100.0
403.31,1,0,1,100.0
695.63,1,0,1,100.0
770.83,1,0,1,100.0
4722.03,1,0,1,100.0
674.11,1,0,1,100.0
489.98,1,0,1,100.0
254.06,1,0,1,100.0
663.56,1,0,1,100.0
498.58,1,0,1,100.0
699.23,1,0,1,100.0
148.82,1,0,1,100.0
521.21,1,0,1,100.0
680.88,1,0,1,100.0
302.96,1,0,1,100.0
400.85,1,0,1,100.0
4031.69,1,0,1,100.0
3283.45,1,0,1,100.0
210.0,1,0,1,100.0
313.13,1,0,1,100.0
993.09,1,0,1,100.0
265.94,1,0,1,100.0
311.03,1,0,1,100.0
432.52,1,0,1,100.0
214.31,1,0,1,100.0
550.52,1,0,1,100.0
345.39,1,0,1,100.0
342.47,1,0,1,100.0
617.16,1,0,1,100.0
359.27,1,0,1,100.0
251.83,1,0,1,100.0
127.4,1,0,1,100.0
249.09,1,0,1,100.0
524.77,1,0,1,100.0
608.32,1,0,1,100.0
4242.87,1,0,1,100.0
635.29,1,0,1,100.0
2931.46,1,0,1,100.0
564.59,1,0,1,100.0
535.6,1,0,1,100.0
913.52,1,0,1,100.0
400.79,1,0,1,100.0
397.2,1,0,1,100.0
282.86,1,0,1,100.0
256.99,1,0,1,100.0
653.93,1,0,1,100.0
420.77,1,0,1,100.0
256.93,1,0,1,100.0
418.55,1,0,1,100.0
389.39,1,0,1,100.0
782.66,1,0,1,100.0
396.01,1,0,1,100.0
305.72,1,0,1,100.0
466.98,1,0,1,100.0
187.95,1,0,1,100.0
460.77,1,0,1,100.0
393.49,1,0,1,100.0
373.26,1,0,1,100.0
341.1,1,0,1,100.0
146.04,1,0,1,100.0
532.67,1,0,1,100.0
280.22,1,0,1,100.0
450.1,1,0,1,100.0
804.99,1,0,1,100.0
340.05,1,0,1,100.0
322.59,1,0,1,100.0
458.46,1,0,1,100.0
431.3,1,0,1,100.0
379.11,1,0,1,100.0
280.44,1,0,1,100.0
767.11,1,0,1,100.0
160.09,1,0,1,100.0
360.84,1,0,1,100.0
109.79,1,0,1,100.0
247.44,1,0,1,100.0
415.42,1,0,1,100.0
782.5,1,0,1,100.0
446.35,1,0,1,100.0
105.81,1,0,1,100.0
5592.11,1,0,1,100.0
298.62,1,0,1,100.0
198.89,1,0,1,100.0
732.56,1,0,1,100.0
354.3,1,0,1,100.0
282.93,1,0,1,100.0
303.94,1,0,1,100.0
289.33,1,0,1,100.0
299.39,1,0,1,100.0
329.08,1,0,1,100.0
269.32,1,0,1,100.0
491.35,1,0,1,100.0
519.41,1,0,1,100.0
482.5,1,0,1,100.0
227.77,1,0,1,100.0
179.59,1,0,1,100.0
329.55,1,0,1,100.0
406.56,1,0,1,100.0
180.78,1,0,1,100.0
387.75,1,0,1,100.0
127.55,1,0,1,100.0
275.31,1,0,1,100.0
624.66,1,0,1,100.0
439.99,1,0,1,100.0
96.24,1,0,1,100.0
331.97,1,0,1,100.0
360.03,1,0,1,100.0
837.7,1,0,1,100.0
247.15,1,0,1,100.0
2872.69,1,0,1,100.0
276.58,1,0,1,100.0
620.9,1,0,1,100.0
573.66,1,0,1,100.0
601.55,1,0,1,100.0
137.23,1,0,1,100.0
370.28,1,0,1,100.0
460.33,1,0,1,100.0
175.86,1,0,1,100.0
265.05,1,0,1,100.0
416.56,1,0,1,100.0
4895.72,1,0,1,100.0
1764.62,1,0,1,100.0
847.57,1,0,1,100.0
535.16,1,0,1,100.0
257.83,1,0,1,100.0
412.45,1,0,1,100.0
482.11,1,0,1,100.0
247.45,1,0,1,100.0
483.94,1,0,1,100.0
672.25,1,0,1,100.0
2761.61,1,0,1,100.0
3672.38,1,0,1,100.0
315.19,1,0,1,100.0
367.23,1,0,1,100.0
206.16,1,0,1,100.0
233.85,1,0,1,100.0
189.99,1,0,1,100.0
713.37,1,0,1,100.0
322.77,1,0,1,100.0
181.51,1,0,1,100.0
567.12,1,0,1,100.0
187.48,1,0,1,100.0
346.83,1,0,1,100.0
265.93,1,0,1,100.0
514.84,1,0,1,100.0
789.07,1,0,1,100.0
466.35,1,0,1,100.0
487.61,1,0,1,100.0
396.66,1,0,1,100.0
1132.01,1,0,1,100.0
608.59,1,0,1,100.0
203.18,1,0,1,100.0
559.31,1,0,1,100.0
346.63,1,0,1,100.0
224.2,1,0,1,100.0
518.5,1,0,1,100.0
328.75,1,0,1,100.0
483.1,1,0,1,100.0
449.73,1,0,1,100.0
